image_id,label,variety,age,image_path,is_valid
101289.jpg,normal,ADT45,70,normal/101289.jpg,0
109009.jpg,normal,Ponni,60,normal/109009.jpg,0
104150.jpg,dead_heart,Onthanel,50,dead_heart/104150.jpg,0
103783.jpg,dead_heart,ADT45,70,dead_heart/103783.jpg,0
106066.jpg,dead_heart,ADT45,75,dead_heart/106066.jpg,0
110364.jpg,dead_heart,ADT45,67,dead_heart/110364.jpg,0
109659.jpg,normal,ADT45,77,normal/109659.jpg,0
107106.jpg,dead_heart,Ponni,80,dead_heart/107106.jpg,0
103558.jpg,blast,ADT45,55,blast/103558.jpg,0
106004.jpg,hispa,ADT45,72,hispa/106004.jpg,0
106771.jpg,dead_heart,ADT45,70,dead_heart/106771.jpg,0
102927.jpg,normal,ADT45,60,normal/102927.jpg,0
108868.jpg,bacterial_leaf_blight,ADT45,50,bacterial_leaf_blight/108868.jpg,0
108103.jpg,tungro,ADT45,70,tungro/108103.jpg,0
106416.jpg,downy_mildew,ADT45,60,downy_mildew/106416.jpg,0
102764.jpg,hispa,ADT45,50,hispa/102764.jpg,0
108609.jpg,blast,Zonal,70,blast/108609.jpg,0
103849.jpg,normal,ADT45,70,normal/103849.jpg,0
105404.jpg,dead_heart,ADT45,70,dead_heart/105404.jpg,0
103248.jpg,hispa,AndraPonni,65,hispa/103248.jpg,0
101596.jpg,hispa,ADT45,55,hispa/101596.jpg,0
109349.jpg,dead_heart,ADT45,65,dead_heart/109349.jpg,0
107835.jpg,dead_heart,ADT45,75,dead_heart/107835.jpg,0
103671.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/103671.jpg,0
102404.jpg,dead_heart,Ponni,80,dead_heart/102404.jpg,0
109624.jpg,dead_heart,ADT45,70,dead_heart/109624.jpg,0
101758.jpg,dead_heart,ADT45,70,dead_heart/101758.jpg,0
101745.jpg,brown_spot,ADT45,70,brown_spot/101745.jpg,0
108647.jpg,brown_spot,ADT45,45,brown_spot/108647.jpg,0
102310.jpg,hispa,ADT45,50,hispa/102310.jpg,0
105980.jpg,dead_heart,ADT45,70,dead_heart/105980.jpg,0
101257.jpg,hispa,ADT45,60,hispa/101257.jpg,0
100064.jpg,brown_spot,ADT45,70,brown_spot/100064.jpg,0
102250.jpg,blast,AtchayaPonni,50,blast/102250.jpg,0
107223.jpg,hispa,AtchayaPonni,57,hispa/107223.jpg,0
102540.jpg,tungro,ADT45,70,tungro/102540.jpg,0
106600.jpg,hispa,Onthanel,70,hispa/106600.jpg,0
100875.jpg,blast,KarnatakaPonni,75,blast/100875.jpg,0
105310.jpg,hispa,AndraPonni,65,hispa/105310.jpg,0
103480.jpg,hispa,ADT45,60,hispa/103480.jpg,0
106541.jpg,dead_heart,KarnatakaPonni,75,dead_heart/106541.jpg,0
106736.jpg,dead_heart,ADT45,72,dead_heart/106736.jpg,0
106108.jpg,hispa,AtchayaPonni,50,hispa/106108.jpg,0
107467.jpg,blast,KarnatakaPonni,75,blast/107467.jpg,0
109946.jpg,dead_heart,ADT45,70,dead_heart/109946.jpg,0
103137.jpg,normal,ADT45,57,normal/103137.jpg,0
100053.jpg,normal,ADT45,60,normal/100053.jpg,0
102311.jpg,tungro,ADT45,70,tungro/102311.jpg,0
107042.jpg,tungro,ADT45,60,tungro/107042.jpg,0
101686.jpg,blast,Ponni,47,blast/101686.jpg,0
102923.jpg,blast,KarnatakaPonni,75,blast/102923.jpg,0
106796.jpg,brown_spot,ADT45,50,brown_spot/106796.jpg,0
105374.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/105374.jpg,0
108033.jpg,dead_heart,ADT45,70,dead_heart/108033.jpg,0
100634.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/100634.jpg,0
104432.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/104432.jpg,0
108170.jpg,blast,KarnatakaPonni,75,blast/108170.jpg,0
102433.jpg,downy_mildew,ADT45,66,downy_mildew/102433.jpg,0
105922.jpg,hispa,AtchayaPonni,65,hispa/105922.jpg,0
106327.jpg,normal,ADT45,67,normal/106327.jpg,0
106715.jpg,tungro,ADT45,45,tungro/106715.jpg,0
108253.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/108253.jpg,0
103113.jpg,normal,ADT45,60,normal/103113.jpg,0
105364.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/105364.jpg,0
110308.jpg,tungro,Ponni,45,tungro/110308.jpg,0
102331.jpg,blast,KarnatakaPonni,75,blast/102331.jpg,0
100587.jpg,dead_heart,ADT45,75,dead_heart/100587.jpg,0
109289.jpg,bacterial_leaf_blight,IR20,50,bacterial_leaf_blight/109289.jpg,0
100540.jpg,hispa,Zonal,70,hispa/100540.jpg,0
102486.jpg,normal,ADT45,70,normal/102486.jpg,0
109773.jpg,blast,ADT45,70,blast/109773.jpg,0
109362.jpg,blast,KarnatakaPonni,75,blast/109362.jpg,0
105625.jpg,dead_heart,Onthanel,70,dead_heart/105625.jpg,0
100078.jpg,brown_spot,ADT45,70,brown_spot/100078.jpg,0
109356.jpg,tungro,AtchayaPonni,50,tungro/109356.jpg,0
107705.jpg,tungro,ADT45,70,tungro/107705.jpg,0
103585.jpg,blast,KarnatakaPonni,75,blast/103585.jpg,0
103023.jpg,tungro,ADT45,70,tungro/103023.jpg,0
105264.jpg,blast,KarnatakaPonni,75,blast/105264.jpg,0
106776.jpg,downy_mildew,ADT45,70,downy_mildew/106776.jpg,0
101266.jpg,dead_heart,ADT45,73,dead_heart/101266.jpg,0
108968.jpg,downy_mildew,AtchayaPonni,45,downy_mildew/108968.jpg,0
106054.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/106054.jpg,0
103031.jpg,brown_spot,ADT45,55,brown_spot/103031.jpg,0
106122.jpg,dead_heart,Ponni,80,dead_heart/106122.jpg,0
100658.jpg,hispa,ADT45,70,hispa/100658.jpg,0
100885.jpg,tungro,ADT45,70,tungro/100885.jpg,0
101760.jpg,blast,ADT45,70,blast/101760.jpg,0
104249.jpg,blast,Ponni,47,blast/104249.jpg,0
101113.jpg,dead_heart,AndraPonni,65,dead_heart/101113.jpg,0
102218.jpg,blast,ADT45,60,blast/102218.jpg,0
104583.jpg,normal,ADT45,50,normal/104583.jpg,0
100425.jpg,dead_heart,ADT45,67,dead_heart/100425.jpg,0
101313.jpg,blast,KarnatakaPonni,75,blast/101313.jpg,0
103794.jpg,hispa,ADT45,70,hispa/103794.jpg,0
110172.jpg,blast,ADT45,70,blast/110172.jpg,0
109486.jpg,downy_mildew,ADT45,60,downy_mildew/109486.jpg,0
100923.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/100923.jpg,0
104737.jpg,tungro,ADT45,72,tungro/104737.jpg,0
110237.jpg,normal,ADT45,67,normal/110237.jpg,0
106375.jpg,normal,ADT45,70,normal/106375.jpg,0
105140.jpg,normal,Ponni,60,normal/105140.jpg,0
100776.jpg,normal,ADT45,70,normal/100776.jpg,0
104106.jpg,bacterial_leaf_blight,ADT45,65,bacterial_leaf_blight/104106.jpg,0
105230.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/105230.jpg,0
110261.jpg,blast,ADT45,60,blast/110261.jpg,0
109568.jpg,hispa,ADT45,70,hispa/109568.jpg,0
108564.jpg,brown_spot,ADT45,70,brown_spot/108564.jpg,0
106215.jpg,tungro,ADT45,65,tungro/106215.jpg,0
105839.jpg,hispa,Ponni,60,hispa/105839.jpg,0
103084.jpg,brown_spot,ADT45,55,brown_spot/103084.jpg,0
107806.jpg,hispa,AndraPonni,65,hispa/107806.jpg,0
104527.jpg,tungro,ADT45,70,tungro/104527.jpg,0
108729.jpg,hispa,Onthanel,70,hispa/108729.jpg,0
106221.jpg,normal,ADT45,60,normal/106221.jpg,0
108399.jpg,blast,AndraPonni,45,blast/108399.jpg,0
107690.jpg,brown_spot,ADT45,72,brown_spot/107690.jpg,0
100219.jpg,blast,Surya,45,blast/100219.jpg,0
108803.jpg,hispa,Zonal,70,hispa/108803.jpg,0
105038.jpg,blast,ADT45,70,blast/105038.jpg,0
104964.jpg,normal,ADT45,50,normal/104964.jpg,0
100841.jpg,blast,ADT45,70,blast/100841.jpg,0
101055.jpg,normal,ADT45,60,normal/101055.jpg,0
104278.jpg,dead_heart,Onthanel,50,dead_heart/104278.jpg,0
104553.jpg,hispa,KarnatakaPonni,70,hispa/104553.jpg,0
101165.jpg,dead_heart,ADT45,60,dead_heart/101165.jpg,0
106461.jpg,tungro,Ponni,45,tungro/106461.jpg,0
108735.jpg,dead_heart,KarnatakaPonni,75,dead_heart/108735.jpg,0
106210.jpg,hispa,AtchayaPonni,57,hispa/106210.jpg,0
106123.jpg,bacterial_leaf_streak,ADT45,77,bacterial_leaf_streak/106123.jpg,0
105907.jpg,normal,ADT45,67,normal/105907.jpg,0
105002.jpg,dead_heart,ADT45,65,dead_heart/105002.jpg,0
103077.jpg,blast,AndraPonni,45,blast/103077.jpg,0
100405.jpg,blast,ADT45,70,blast/100405.jpg,0
110092.jpg,hispa,Onthanel,70,hispa/110092.jpg,0
104530.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/104530.jpg,0
103630.jpg,brown_spot,ADT45,50,brown_spot/103630.jpg,0
102784.jpg,hispa,ADT45,50,hispa/102784.jpg,0
102330.jpg,hispa,ADT45,70,hispa/102330.jpg,0
102496.jpg,normal,ADT45,60,normal/102496.jpg,0
101782.jpg,normal,Ponni,60,normal/101782.jpg,0
100955.jpg,hispa,AtchayaPonni,65,hispa/100955.jpg,0
109436.jpg,tungro,ADT45,50,tungro/109436.jpg,0
107097.jpg,hispa,ADT45,50,hispa/107097.jpg,0
106790.jpg,dead_heart,Onthanel,50,dead_heart/106790.jpg,0
104197.jpg,bacterial_panicle_blight,ADT45,67,bacterial_panicle_blight/104197.jpg,0
104718.jpg,dead_heart,ADT45,67,dead_heart/104718.jpg,0
110086.jpg,blast,KarnatakaPonni,75,blast/110086.jpg,0
107803.jpg,blast,AndraPonni,45,blast/107803.jpg,0
102809.jpg,normal,ADT45,60,normal/102809.jpg,0
103583.jpg,blast,KarnatakaPonni,75,blast/103583.jpg,0
102619.jpg,tungro,ADT45,67,tungro/102619.jpg,0
102872.jpg,dead_heart,KarnatakaPonni,75,dead_heart/102872.jpg,0
108951.jpg,hispa,ADT45,70,hispa/108951.jpg,0
101039.jpg,tungro,ADT45,70,tungro/101039.jpg,0
105771.jpg,brown_spot,ADT45,70,brown_spot/105771.jpg,0
104997.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/104997.jpg,0
103211.jpg,blast,ADT45,70,blast/103211.jpg,0
107834.jpg,hispa,ADT45,45,hispa/107834.jpg,0
102294.jpg,tungro,ADT45,60,tungro/102294.jpg,0
105876.jpg,downy_mildew,Surya,45,downy_mildew/105876.jpg,0
104013.jpg,normal,ADT45,70,normal/104013.jpg,0
109307.jpg,blast,IR20,50,blast/109307.jpg,0
110331.jpg,dead_heart,KarnatakaPonni,75,dead_heart/110331.jpg,0
110007.jpg,hispa,AtchayaPonni,65,hispa/110007.jpg,0
105277.jpg,blast,ADT45,70,blast/105277.jpg,0
104787.jpg,bacterial_leaf_streak,Onthanel,50,bacterial_leaf_streak/104787.jpg,0
100140.jpg,tungro,ADT45,60,tungro/100140.jpg,0
106102.jpg,blast,ADT45,60,blast/106102.jpg,0
105498.jpg,blast,KarnatakaPonni,75,blast/105498.jpg,0
110249.jpg,normal,ADT45,60,normal/110249.jpg,0
101161.jpg,blast,ADT45,67,blast/101161.jpg,0
106948.jpg,brown_spot,ADT45,72,brown_spot/106948.jpg,0
107891.jpg,normal,ADT45,60,normal/107891.jpg,0
104285.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/104285.jpg,0
103840.jpg,brown_spot,ADT45,70,brown_spot/103840.jpg,0
103705.jpg,dead_heart,Ponni,80,dead_heart/103705.jpg,0
104247.jpg,brown_spot,ADT45,70,brown_spot/104247.jpg,0
107541.jpg,dead_heart,ADT45,80,dead_heart/107541.jpg,0
104152.jpg,normal,ADT45,60,normal/104152.jpg,0
109550.jpg,dead_heart,ADT45,67,dead_heart/109550.jpg,0
109238.jpg,dead_heart,ADT45,70,dead_heart/109238.jpg,0
100568.jpg,dead_heart,KarnatakaPonni,75,dead_heart/100568.jpg,0
110282.jpg,dead_heart,ADT45,67,dead_heart/110282.jpg,0
104838.jpg,hispa,ADT45,68,hispa/104838.jpg,0
108212.jpg,blast,ADT45,70,blast/108212.jpg,0
102397.jpg,normal,ADT45,50,normal/102397.jpg,0
105226.jpg,blast,KarnatakaPonni,75,blast/105226.jpg,0
100709.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/100709.jpg,0
107273.jpg,normal,ADT45,57,normal/107273.jpg,0
103393.jpg,normal,ADT45,50,normal/103393.jpg,0
101479.jpg,bacterial_leaf_streak,ADT45,60,bacterial_leaf_streak/101479.jpg,0
100718.jpg,downy_mildew,ADT45,60,downy_mildew/100718.jpg,0
105770.jpg,normal,ADT45,70,normal/105770.jpg,0
106912.jpg,hispa,ADT45,70,hispa/106912.jpg,0
100498.jpg,blast,ADT45,50,blast/100498.jpg,0
110179.jpg,blast,KarnatakaPonni,75,blast/110179.jpg,0
104514.jpg,dead_heart,IR20,70,dead_heart/104514.jpg,0
107264.jpg,brown_spot,ADT45,70,brown_spot/107264.jpg,0
100714.jpg,downy_mildew,Zonal,55,downy_mildew/100714.jpg,0
108426.jpg,downy_mildew,ADT45,68,downy_mildew/108426.jpg,0
100043.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/100043.jpg,0
108186.jpg,brown_spot,ADT45,55,brown_spot/108186.jpg,0
106892.jpg,brown_spot,ADT45,68,brown_spot/106892.jpg,0
107769.jpg,tungro,ADT45,72,tungro/107769.jpg,0
106867.jpg,downy_mildew,KarnatakaPonni,70,downy_mildew/106867.jpg,0
107828.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/107828.jpg,0
101800.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/101800.jpg,0
102163.jpg,dead_heart,ADT45,67,dead_heart/102163.jpg,0
108964.jpg,blast,KarnatakaPonni,75,blast/108964.jpg,0
105713.jpg,dead_heart,ADT45,70,dead_heart/105713.jpg,0
101660.jpg,downy_mildew,Surya,45,downy_mildew/101660.jpg,0
100491.jpg,hispa,Zonal,70,hispa/100491.jpg,0
107814.jpg,hispa,ADT45,70,hispa/107814.jpg,0
105604.jpg,blast,ADT45,70,blast/105604.jpg,0
105810.jpg,downy_mildew,ADT45,60,downy_mildew/105810.jpg,0
100985.jpg,normal,ADT45,60,normal/100985.jpg,0
105281.jpg,brown_spot,ADT45,70,brown_spot/105281.jpg,0
105326.jpg,downy_mildew,ADT45,70,downy_mildew/105326.jpg,0
103262.jpg,blast,Ponni,47,blast/103262.jpg,0
105531.jpg,blast,Ponni,55,blast/105531.jpg,0
108267.jpg,hispa,AtchayaPonni,65,hispa/108267.jpg,0
102462.jpg,bacterial_leaf_streak,Zonal,70,bacterial_leaf_streak/102462.jpg,0
102439.jpg,dead_heart,ADT45,70,dead_heart/102439.jpg,0
107998.jpg,bacterial_leaf_blight,ADT45,55,bacterial_leaf_blight/107998.jpg,0
108818.jpg,tungro,ADT45,60,tungro/108818.jpg,0
100970.jpg,blast,ADT45,50,blast/100970.jpg,0
106599.jpg,bacterial_leaf_blight,Ponni,47,bacterial_leaf_blight/106599.jpg,0
101484.jpg,brown_spot,ADT45,70,brown_spot/101484.jpg,0
107528.jpg,normal,ADT45,75,normal/107528.jpg,0
100027.jpg,dead_heart,ADT45,72,dead_heart/100027.jpg,0
100039.jpg,blast,Ponni,47,blast/100039.jpg,0
106759.jpg,downy_mildew,ADT45,60,downy_mildew/106759.jpg,0
102241.jpg,blast,ADT45,50,blast/102241.jpg,0
108116.jpg,brown_spot,ADT45,65,brown_spot/108116.jpg,0
104440.jpg,hispa,ADT45,60,hispa/104440.jpg,0
100788.jpg,downy_mildew,KarnatakaPonni,70,downy_mildew/100788.jpg,0
106523.jpg,downy_mildew,KarnatakaPonni,50,downy_mildew/106523.jpg,0
105460.jpg,normal,ADT45,70,normal/105460.jpg,0
103956.jpg,normal,ADT45,60,normal/103956.jpg,0
105105.jpg,hispa,AtchayaPonni,57,hispa/105105.jpg,0
107073.jpg,tungro,ADT45,72,tungro/107073.jpg,0
105507.jpg,blast,ADT45,67,blast/105507.jpg,0
107438.jpg,brown_spot,ADT45,70,brown_spot/107438.jpg,0
107444.jpg,blast,ADT45,70,blast/107444.jpg,0
104417.jpg,dead_heart,Onthanel,70,dead_heart/104417.jpg,0
105887.jpg,dead_heart,ADT45,70,dead_heart/105887.jpg,0
108152.jpg,dead_heart,ADT45,75,dead_heart/108152.jpg,0
101041.jpg,normal,ADT45,50,normal/101041.jpg,0
102249.jpg,normal,ADT45,65,normal/102249.jpg,0
105351.jpg,blast,ADT45,60,blast/105351.jpg,0
105856.jpg,normal,ADT45,60,normal/105856.jpg,0
106907.jpg,normal,ADT45,60,normal/106907.jpg,0
110022.jpg,bacterial_leaf_blight,ADT45,60,bacterial_leaf_blight/110022.jpg,0
108524.jpg,dead_heart,ADT45,75,dead_heart/108524.jpg,0
109251.jpg,downy_mildew,AtchayaPonni,45,downy_mildew/109251.jpg,0
102891.jpg,dead_heart,ADT45,75,dead_heart/102891.jpg,0
104686.jpg,brown_spot,ADT45,70,brown_spot/104686.jpg,0
108788.jpg,normal,ADT45,70,normal/108788.jpg,0
110294.jpg,normal,Ponni,55,normal/110294.jpg,0
107429.jpg,hispa,AndraPonni,65,hispa/107429.jpg,0
109105.jpg,dead_heart,ADT45,67,dead_heart/109105.jpg,0
101850.jpg,normal,ADT45,60,normal/101850.jpg,0
103969.jpg,dead_heart,ADT45,70,dead_heart/103969.jpg,0
105855.jpg,hispa,ADT45,60,hispa/105855.jpg,0
106524.jpg,downy_mildew,ADT45,68,downy_mildew/106524.jpg,0
102855.jpg,blast,ADT45,70,blast/102855.jpg,0
106466.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/106466.jpg,0
106803.jpg,tungro,ADT45,45,tungro/106803.jpg,0
104344.jpg,normal,ADT45,70,normal/104344.jpg,0
102829.jpg,blast,KarnatakaPonni,75,blast/102829.jpg,0
105853.jpg,blast,ADT45,55,blast/105853.jpg,0
109599.jpg,blast,ADT45,70,blast/109599.jpg,0
101027.jpg,hispa,AtchayaPonni,65,hispa/101027.jpg,0
101992.jpg,dead_heart,Ponni,80,dead_heart/101992.jpg,0
108030.jpg,hispa,AtchayaPonni,65,hispa/108030.jpg,0
102700.jpg,normal,Ponni,60,normal/102700.jpg,0
105208.jpg,downy_mildew,Zonal,55,downy_mildew/105208.jpg,0
107151.jpg,downy_mildew,ADT45,60,downy_mildew/107151.jpg,0
102975.jpg,normal,ADT45,60,normal/102975.jpg,0
102871.jpg,bacterial_panicle_blight,ADT45,67,bacterial_panicle_blight/102871.jpg,0
103824.jpg,tungro,ADT45,60,tungro/103824.jpg,0
110338.jpg,normal,ADT45,70,normal/110338.jpg,0
104016.jpg,tungro,ADT45,60,tungro/104016.jpg,0
103502.jpg,tungro,ADT45,70,tungro/103502.jpg,0
109064.jpg,hispa,ADT45,57,hispa/109064.jpg,0
108919.jpg,normal,Ponni,60,normal/108919.jpg,0
106171.jpg,hispa,Zonal,70,hispa/106171.jpg,0
105430.jpg,tungro,ADT45,72,tungro/105430.jpg,0
102768.jpg,hispa,ADT45,50,hispa/102768.jpg,0
106998.jpg,blast,ADT45,70,blast/106998.jpg,0
108640.jpg,hispa,ADT45,70,hispa/108640.jpg,0
103576.jpg,brown_spot,ADT45,72,brown_spot/103576.jpg,0
109582.jpg,hispa,AtchayaPonni,65,hispa/109582.jpg,0
107879.jpg,dead_heart,ADT45,70,dead_heart/107879.jpg,0
104565.jpg,tungro,ADT45,70,tungro/104565.jpg,0
108633.jpg,dead_heart,ADT45,70,dead_heart/108633.jpg,0
110317.jpg,blast,ADT45,45,blast/110317.jpg,0
101292.jpg,blast,KarnatakaPonni,75,blast/101292.jpg,0
102109.jpg,brown_spot,ADT45,72,brown_spot/102109.jpg,0
101571.jpg,tungro,Zonal,55,tungro/101571.jpg,0
103139.jpg,hispa,ADT45,67,hispa/103139.jpg,0
103512.jpg,dead_heart,ADT45,70,dead_heart/103512.jpg,0
102689.jpg,bacterial_panicle_blight,ADT45,73,bacterial_panicle_blight/102689.jpg,0
106036.jpg,hispa,AtchayaPonni,65,hispa/106036.jpg,0
100520.jpg,hispa,AndraPonni,65,hispa/100520.jpg,0
105535.jpg,hispa,ADT45,70,hispa/105535.jpg,0
101144.jpg,normal,ADT45,60,normal/101144.jpg,0
101230.jpg,tungro,ADT45,60,tungro/101230.jpg,0
101488.jpg,hispa,ADT45,45,hispa/101488.jpg,0
108467.jpg,bacterial_panicle_blight,ADT45,70,bacterial_panicle_blight/108467.jpg,0
105366.jpg,dead_heart,ADT45,80,dead_heart/105366.jpg,0
106778.jpg,tungro,ADT45,70,tungro/106778.jpg,0
105722.jpg,hispa,ADT45,55,hispa/105722.jpg,0
100789.jpg,hispa,ADT45,70,hispa/100789.jpg,0
101472.jpg,blast,KarnatakaPonni,50,blast/101472.jpg,0
101606.jpg,normal,ADT45,60,normal/101606.jpg,0
104972.jpg,brown_spot,ADT45,70,brown_spot/104972.jpg,0
103677.jpg,hispa,ADT45,70,hispa/103677.jpg,0
108449.jpg,blast,ADT45,70,blast/108449.jpg,0
102765.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/102765.jpg,0
102741.jpg,blast,ADT45,60,blast/102741.jpg,0
105086.jpg,dead_heart,IR20,70,dead_heart/105086.jpg,0
107977.jpg,normal,ADT45,70,normal/107977.jpg,0
109878.jpg,dead_heart,Onthanel,50,dead_heart/109878.jpg,0
106196.jpg,tungro,ADT45,60,tungro/106196.jpg,0
109212.jpg,blast,ADT45,70,blast/109212.jpg,0
108983.jpg,tungro,ADT45,70,tungro/108983.jpg,0
102428.jpg,bacterial_leaf_streak,ADT45,77,bacterial_leaf_streak/102428.jpg,0
106355.jpg,tungro,ADT45,67,tungro/106355.jpg,0
109809.jpg,brown_spot,ADT45,70,brown_spot/109809.jpg,0
105139.jpg,dead_heart,KarnatakaPonni,75,dead_heart/105139.jpg,0
105606.jpg,normal,ADT45,60,normal/105606.jpg,0
107141.jpg,dead_heart,ADT45,67,dead_heart/107141.jpg,0
103317.jpg,blast,KarnatakaPonni,75,blast/103317.jpg,0
106726.jpg,hispa,Onthanel,70,hispa/106726.jpg,0
103415.jpg,brown_spot,ADT45,72,brown_spot/103415.jpg,0
105884.jpg,dead_heart,ADT45,67,dead_heart/105884.jpg,0
100020.jpg,dead_heart,ADT45,72,dead_heart/100020.jpg,0
101735.jpg,blast,ADT45,45,blast/101735.jpg,0
102836.jpg,tungro,ADT45,70,tungro/102836.jpg,0
102722.jpg,dead_heart,ADT45,70,dead_heart/102722.jpg,0
106145.jpg,dead_heart,ADT45,70,dead_heart/106145.jpg,0
104948.jpg,dead_heart,ADT45,70,dead_heart/104948.jpg,0
109044.jpg,downy_mildew,Surya,45,downy_mildew/109044.jpg,0
101823.jpg,blast,ADT45,50,blast/101823.jpg,0
101643.jpg,hispa,ADT45,70,hispa/101643.jpg,0
103996.jpg,blast,KarnatakaPonni,75,blast/103996.jpg,0
104451.jpg,normal,ADT45,70,normal/104451.jpg,0
105224.jpg,bacterial_leaf_streak,KarnatakaPonni,50,bacterial_leaf_streak/105224.jpg,0
102118.jpg,blast,Ponni,55,blast/102118.jpg,0
106499.jpg,hispa,AtchayaPonni,57,hispa/106499.jpg,0
104364.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/104364.jpg,0
104811.jpg,hispa,ADT45,60,hispa/104811.jpg,0
109665.jpg,blast,KarnatakaPonni,75,blast/109665.jpg,0
106695.jpg,tungro,ADT45,70,tungro/106695.jpg,0
108185.jpg,normal,ADT45,60,normal/108185.jpg,0
107526.jpg,dead_heart,KarnatakaPonni,75,dead_heart/107526.jpg,0
108772.jpg,hispa,ADT45,60,hispa/108772.jpg,0
108448.jpg,blast,ADT45,70,blast/108448.jpg,0
102161.jpg,hispa,ADT45,50,hispa/102161.jpg,0
109531.jpg,tungro,ADT45,70,tungro/109531.jpg,0
102614.jpg,hispa,AtchayaPonni,65,hispa/102614.jpg,0
106578.jpg,bacterial_panicle_blight,ADT45,67,bacterial_panicle_blight/106578.jpg,0
107501.jpg,normal,ADT45,57,normal/107501.jpg,0
106111.jpg,brown_spot,KarnatakaPonni,75,brown_spot/106111.jpg,0
105337.jpg,normal,ADT45,50,normal/105337.jpg,0
103501.jpg,normal,ADT45,73,normal/103501.jpg,0
102058.jpg,hispa,ADT45,68,hispa/102058.jpg,0
100166.jpg,dead_heart,Onthanel,50,dead_heart/100166.jpg,0
102417.jpg,tungro,ADT45,72,tungro/102417.jpg,0
103926.jpg,normal,ADT45,60,normal/103926.jpg,0
101547.jpg,dead_heart,KarnatakaPonni,75,dead_heart/101547.jpg,0
107180.jpg,dead_heart,KarnatakaPonni,75,dead_heart/107180.jpg,0
104302.jpg,hispa,KarnatakaPonni,50,hispa/104302.jpg,0
110289.jpg,blast,AndraPonni,45,blast/110289.jpg,0
106285.jpg,downy_mildew,Zonal,55,downy_mildew/106285.jpg,0
103590.jpg,blast,KarnatakaPonni,75,blast/103590.jpg,0
107410.jpg,blast,KarnatakaPonni,75,blast/107410.jpg,0
101661.jpg,hispa,Ponni,55,hispa/101661.jpg,0
104880.jpg,hispa,KarnatakaPonni,70,hispa/104880.jpg,0
106605.jpg,tungro,ADT45,70,tungro/106605.jpg,0
106270.jpg,hispa,AtchayaPonni,57,hispa/106270.jpg,0
105187.jpg,dead_heart,KarnatakaPonni,75,dead_heart/105187.jpg,0
102939.jpg,brown_spot,ADT45,72,brown_spot/102939.jpg,0
101241.jpg,normal,Ponni,60,normal/101241.jpg,0
103268.jpg,dead_heart,ADT45,72,dead_heart/103268.jpg,0
102282.jpg,hispa,Onthanel,70,hispa/102282.jpg,0
106738.jpg,downy_mildew,ADT45,60,downy_mildew/106738.jpg,0
107536.jpg,normal,ADT45,60,normal/107536.jpg,0
101984.jpg,blast,ADT45,60,blast/101984.jpg,0
103352.jpg,hispa,ADT45,68,hispa/103352.jpg,0
100947.jpg,dead_heart,ADT45,70,dead_heart/100947.jpg,0
110167.jpg,hispa,KarnatakaPonni,50,hispa/110167.jpg,0
100403.jpg,hispa,KarnatakaPonni,70,hispa/100403.jpg,0
101545.jpg,brown_spot,ADT45,55,brown_spot/101545.jpg,0
108733.jpg,dead_heart,ADT45,70,dead_heart/108733.jpg,0
103487.jpg,bacterial_leaf_blight,ADT45,72,bacterial_leaf_blight/103487.jpg,0
106999.jpg,normal,Ponni,60,normal/106999.jpg,0
106708.jpg,blast,AndraPonni,45,blast/106708.jpg,0
101791.jpg,blast,ADT45,67,blast/101791.jpg,0
106729.jpg,dead_heart,ADT45,70,dead_heart/106729.jpg,0
102141.jpg,dead_heart,ADT45,73,dead_heart/102141.jpg,0
103253.jpg,dead_heart,KarnatakaPonni,75,dead_heart/103253.jpg,0
100141.jpg,blast,ADT45,50,blast/100141.jpg,0
107310.jpg,downy_mildew,ADT45,68,downy_mildew/107310.jpg,0
101838.jpg,hispa,ADT45,70,hispa/101838.jpg,0
107010.jpg,bacterial_panicle_blight,Ponni,80,bacterial_panicle_blight/107010.jpg,0
103110.jpg,bacterial_panicle_blight,ADT45,67,bacterial_panicle_blight/103110.jpg,0
108025.jpg,blast,Ponni,55,blast/108025.jpg,0
